,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1437,7/15/2017,196,2300,0.087979,0,0.025696,0.031696,0.024675,0.048102,0,0.027867,0.0076578,0.038314,0.016896,0.004065,0.028858,0.055605,0.0014433,0.095723,0.015344,0.032329,0.051322,0.037526,NA,0.060939,0.067135,0.048515,0.035853,0.034164,0.099159,0.0037391,0.065092,0.030458,0.1346,0.013903,0.033017,0.085919
1438,7/15/2017,196,2315,0.063964,0,0.022378,0.026758,0.020676,0.042846,0,0.027966,0.0058983,0.0388,0.016049,0.003956,0.028545,0.054884,0.0021574,0.083646,0.012761,0.030963,0.046477,0.034946,NA,0.056339,0.065446,0.048745,0.033162,0.028585,0.098827,0.0034329,0.062679,0.026225,0.12023,0.016436,0.027519,0.084699
1439,7/15/2017,196,2330,0.084498,0,0.018317,0.017715,0.014732,0.038833,0,0.024449,0.0015184,0.031138,0.010629,0.0035207,0.021168,0.044157,0,0.069252,0.012617,0.028565,0.040803,0.029025,NA,0.047454,0.056646,0.036527,0.024815,0.028086,0.08552,0.0034774,0.052484,0.021471,0.10163,0.0078859,0.022425,0.07011
1440,7/15/2017,196,2345,0.020493,0,0.013229,0.0054102,0.0048198,0.031655,0,0.019425,0,0.017965,0.008785,0,0.012962,0.034968,0,0.062836,0.0087649,0.022417,0.032264,0.020745,NA,0.037353,0.046261,0.022701,0.012757,0.01305,0.064614,0.0038729,0.043034,0.016763,0.081142,4.99E-05,0.017041,0.057103
1441,7/16/2017,197,0,0,0,0.0074458,0,0,0.024411,0,0.013946,0,0.010277,0.0027799,0,0.0072126,0.026589,0,0.053024,0.0031967,0.015503,0.025388,0.012091,NA,0.032683,0.036721,0.016973,0.0054084,0.0030679,0.046921,0.0039175,0.031986,0.012831,0.060405,0,0.012223,0.044995
1442,7/16/2017,197,15,0,0,0.0039542,0,0,0.021855,0,0.01036,0,0.0047522,0.00080114,0,0.0026074,0.020108,0,0.041324,0,0.01151,0.018605,0.010153,NA,0.026984,0.026942,0.0048853,0,0,0.03756,0.0011617,0.025701,0.010021,0.045532,0,0.008458,0.031654
1443,7/16/2017,197,30,0,0,0.0012266,0,0,0.021116,0,0.0059715,0,0,0,0,0,0.013868,0,0.030071,0,0.0065595,0.013897,0.0043563,NA,0.021084,0.018376,0.0017717,0,0,0.023724,0,0.015201,0.0041674,0.033373,0,0.0028904,0.024389
1444,7/16/2017,197,45,0,0,0.0004284,0,0,0.017924,0,0.0029355,0,0,0.00049037,0,0,0.012104,0,0.021953,0,0.0057612,0.009561,0.0042889,NA,0.019839,0.015224,0.0010859,0,0,0.013322,0,0.011161,0.0042728,0.026194,0,0.00035302,0.019251
1445,7/16/2017,197,100,0,0,0,0,0,0.012971,0,0,0,0,0,0,0,0.0065871,0,0.016289,0,0,0.0057518,0,NA,0.016761,0.0062599,0,0,0,0.0039268,0,0.0051415,0,0.015231,0,0.0004684,0.01144
1446,7/16/2017,197,115,0,0,0,0,0,0.010795,0,0,0,0,0,0,0,0.0045382,0,0.013352,0,0,0.0021338,0,NA,0.011364,0.0051784,0,0,0,0,0,0.0025197,0,0.010136,0,0,0.0084126
1447,7/16/2017,197,130,0,0,0,0,0,0.0094313,0,0,0,0,0,0,0,0.0045133,0,0.010965,0,0,0.0032214,0,NA,0.013904,0.0025104,0,0,0,0,0,0.0017401,0,0.0069057,0,0,0.0068392
1448,7/16/2017,197,145,0,0,0,0,0,0.0069519,0,0,0,0,0,0,0,0.00031274,0,0.0057793,0,0,0.0012345,0,NA,0.0085364,0,0,0,0,0,0,0,0,0.0038784,0,0,0.0034852
1449,7/16/2017,197,200,0,0,0,0,0,0.0036913,0,0,0,0,0,0,0,0,0,0.0051771,0,0,0,0,NA,0.0084792,0,0,0,0,0,0,0,0,0.0046446,0,0,0
1450,7/16/2017,197,215,0,0,0,0,0,0.0036142,0,0,0,0,0,0,0,0,0,0.0051002,0,0,0,0,NA,0.0079069,0,0,0,0,0,0,0,0,0,0,0,0
1451,7/16/2017,197,230,0,0,0,0,0,0.0033787,0,0,0,0,0,0,0,0,0,0.001887,0,0,0,0,NA,0.0074638,0,0,0,0,0,0,0,0,0,0,0,0
1452,7/16/2017,197,245,0,0,0,0,0,0.0034602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0049696,0,0,0,0,0,0,0,0,0,0,0,0
1453,7/16/2017,197,300,0,0,0,0,0,0.0037003,0.0010026,0,0,0,0,0,0,0,0,0,0,0.0012482,0.00084568,0,NA,0.0082503,0,0,0,0,0.00077367,0,0.00089665,0,0,0,0,0
1454,7/16/2017,197,315,0,0,0,0,0,0.0036233,0,0,0,0.00020697,0,0,0,0,0,0,0,0,0,0,NA,0.0034501,0,0,0,0,0,0,0,0,0,0,0,0
1455,7/16/2017,197,330,-2.22E-16,0,0,0,0,0.0033878,0.0012785,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0011021,0,0,0,0,0.0012097,0,0,0,0,0,0,0
1456,7/16/2017,197,345,0,0,0,0,0,0.0015712,0.0016249,0,0,0.0050862,0,0,0,0,0,0,0,0,0,0,NA,0.0020622,0,0,0,0,0.0015853,0,0,0,0,0.0050225,0,0
1457,7/16/2017,197,400,0,0,0,0,0,7.62E-05,0.0046294,0.00010204,0,0.011081,0,0.0005935,0,0,0,0,0,0.0002167,0.0013088,0,NA,0.0021325,0,0,0,0,0.0032243,0,0,0,0,0.0075044,0,0
1458,7/16/2017,197,415,0,0,0,0,0,0,0.0048218,0,0,0.006333,0,0,0,0,0,0,0,0.00040631,0,0,NA,0.0019484,0,0,0,0,0.0020214,0,0.00099657,0,0,0.0011178,0,0
1459,7/16/2017,197,430,0,0,0,0,0,0,0.0047006,0,0,0.0021351,0,0,0,0,0,0,0,0.00027078,0,0,NA,0.0017643,0,0,0,0,0.0012939,0,0,0,0,0.0027251,0,0
1460,7/16/2017,197,445,-2.22E-16,0,0,0,0,0,0.0047362,0,0,0.0028388,0,0,0,0,0,0,0,0,0,0,NA,0.0017075,0,0,0,0,0,0,0,0,0,0.00035376,0,0
1461,7/16/2017,197,500,0,0,0,0,0,0,0.0046149,0,0.0015909,0.0013531,0,0,0,0,0,0.0034144,0.0064853,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,7/16/2017,197,515,-2.22E-16,1000,0,0,0,0,0.0044937,0,0.0016511,0,0,0.00024773,1.63E-06,0.00016329,0,0.0058036,0.0054147,0.00048056,0,0,NA,0.00074263,0,0,0,0,0,0,0,0,0.0018614,0,0.00047614,0
1463,7/16/2017,197,530,0,1000,0,0.00057336,0.00038468,0,0.004843,0,0.0017113,0.0012442,0,0,3.25E-06,0.00017289,0,0.0041841,0.0012021,0.00079894,0,0,NA,0.0016136,0,0.0054706,0.00048387,0,0,0,0.00053613,0,0.0022987,0.00034251,0.001118,0.002973
1464,7/16/2017,197,545,-2.22E-16,1000,0,0.0082319,0.0046283,0,0.0055069,0.00021422,0.0060835,0.0068515,0,0,0.0025838,0.0021847,0,0.010441,0.0056458,0.00095482,0.0022109,0,NA,0.0054247,0.0016179,0.0064028,0.0069805,0.005967,0.0047395,0,0.0058665,3.88E-05,0.010668,0,0.0017608,0.0033984
1465,7/16/2017,197,600,0,1000,0.0036221,0.015692,0.0074176,0,0.007906,0.00023122,0.009714,0.015106,0,0,0.0042612,0.0043596,0.002161,0.019999,0.010449,0.0015992,0.0039756,0.0027962,NA,0.0075893,0.0047311,0.0088602,0.0092743,0.015569,0.015737,0,0.012097,0.0040837,0.022702,0,0.0017418,0.0066779
1466,7/16/2017,197,615,0,1000,0.003681,0.018663,0.0096241,0.0025217,0.0071531,0.00024822,0.012273,0.015655,0,0,0.0071706,0.0079468,0.0032382,0.030108,0.014173,0.0028972,0.0078657,0.0071299,NA,0.0082146,0.0094639,0.0067506,0.014889,0.018905,0.021217,0,0.014997,0.0045734,0.032178,0,0.0017229,0.008002
1467,7/16/2017,197,630,0,1000,0.0049247,0.02165,0.010192,0.003749,0.0076626,0.00026522,0.013745,0.018633,0,0,0.0082478,0.010931,0.0034247,0.038927,0.01405,0.005018,0.01228,0.010151,NA,0.013116,0.010816,0.0082943,0.016552,0.022433,0.026921,0,0.016209,0.006318,0.042606,0,0.001704,0.0095092
1468,7/16/2017,197,645,0,1000,0.0091539,0.024653,0.01211,0.0083293,0.0076988,0.00028222,0.016482,0.02233,0,0,0.011026,0.013302,0.0032542,0.049609,0.017316,0.0051752,0.016734,0.0154,NA,0.019119,0.015202,0.0080116,0.017219,0.027699,0.028689,0,0.021019,0.0089698,0.04736,0,0.001685,0.012285
1469,7/16/2017,197,700,0,1000,0.014779,0.031382,0.016299,0.01603,0.010904,0.0039039,0.021939,0.024643,0.0034676,0,0.015377,0.019502,0.0050505,0.069721,0.022727,0.0089559,0.025775,0.023985,NA,0.026393,0.023524,0.015707,0.024273,0.033714,0.034139,0,0.029881,0.014728,0.059899,0,0.0071579,0.016715
1470,7/16/2017,197,715,0,1000,0.019551,0.038361,0.020674,0.024842,0.011577,0.0073862,0.026648,0.029803,0.0041309,0.00012646,0.01945,0.025293,0.0066741,0.093712,0.028693,0.013432,0.031374,0.030957,NA,0.03242,0.029271,0.016658,0.027838,0.044922,0.039815,0,0.040502,0.020922,0.074385,0,0.01016,0.019896
1471,7/16/2017,197,730,0,1000,0.029481,0.052629,0.026626,0.042632,0.011773,0.011059,0.034169,0.041701,0.0087981,0.0034615,0.026897,0.033279,0.0074024,0.13861,0.039274,0.019971,0.044526,0.045558,NA,0.041672,0.041654,0.02323,0.036598,0.058375,0.054194,0,0.064068,0.033211,0.098217,0,0.01301,0.026061
1472,7/16/2017,197,745,0,1000,0.051979,0.079374,0.040038,0.079814,0.017416,0.024427,0.046798,0.067263,0.020316,0.017096,0.044755,0.056262,0.012661,0.21348,0.054932,0.036268,0.091063,0.09216,NA,0.083433,0.073477,0.052968,0.059075,0.0837,0.085159,0,0.11658,0.063739,0.15098,0,0.027588,0.047561
1473,7/16/2017,197,800,0,1000,0.09135,0.12454,0.06315,0.12232,0.02345,0.047377,0.068731,0.1104,0.041652,0.038214,0.073957,0.091523,0.020743,0.27939,0.079579,0.065116,0.15167,0.16804,NA,0.13649,0.13322,0.11792,0.098654,0.13192,0.14755,0.0025403,0.19962,0.1174,0.23676,0.0021932,0.061953,0.088888
1474,7/16/2017,197,815,0,1000,0.1462,0.18784,0.10044,0.16084,0.035697,0.081778,0.10598,0.17286,0.074434,0.069409,0.11887,0.1405,0.035197,0.33263,0.12073,0.10724,0.20898,0.25604,NA,0.17964,0.20942,0.21973,0.16226,0.21386,0.25121,0.039181,0.29629,0.19269,0.35085,0.040071,0.11568,0.1432
1475,7/16/2017,197,830,0,1000,0.19626,0.24746,0.14426,0.19106,0.048929,0.11709,0.14833,0.23123,0.10955,0.10018,0.16769,0.18043,0.054593,0.36913,0.16921,0.14469,0.25256,0.33294,NA,0.20743,0.29431,0.343,0.22807,0.29509,0.34698,0.085929,0.367,0.25637,0.44081,0.083554,0.17972,0.19965
1476,7/16/2017,197,845,0,1000,0.22127,0.27519,0.1753,0.19956,0.060227,0.1389,0.17835,0.26843,0.13292,0.12209,0.19709,0.19848,0.074123,0.38544,0.20571,0.16769,0.27201,0.37691,NA,0.21485,0.34991,0.43488,0.26773,0.3443,0.40218,0.12199,0.39565,0.2908,0.50193,0.11796,0.22475,0.23879
1477,7/16/2017,197,900,0.34464,1000,0.24781,0.30935,0.20827,0.20543,0.075182,0.16711,0.2147,0.30881,0.16084,0.14531,0.23053,0.21777,0.090369,0.41035,0.24335,0.19905,0.27906,0.39693,NA,0.21821,0.39272,0.51437,0.29879,0.38232,0.44881,0.14802,0.4309,0.33282,0.53336,0.13102,0.26485,0.26853
1478,7/16/2017,197,915,0.46453,1000,0.27818,0.34183,0.24427,0.21182,0.098027,0.20215,0.24597,0.35277,0.19297,0.17351,0.26588,0.24219,0.10952,0.43832,0.28395,0.22994,0.30453,0.44048,NA,0.23458,0.44121,0.61249,0.33945,0.42256,0.49512,0.18546,0.47475,0.38818,0.5919,0.15333,0.30486,0.30752
1479,7/16/2017,197,930,0.68263,1000,0.29855,0.37107,0.26632,0.21247,0.11777,0.22451,0.26579,0.3813,0.21249,0.19315,0.28559,0.25393,0.12914,0.45745,0.31473,0.2555,0.32594,0.48392,NA,0.25002,0.48447,0.69873,0.37295,0.47294,0.53005,0.19686,0.51378,0.42782,0.65217,0.17224,0.33501,0.34738
1480,7/16/2017,197,945,0.79135,1000,0.32603,0.4067,0.29478,0.22364,0.13925,0.24694,0.29157,0.41845,0.23642,0.21681,0.3171,0.27257,0.14876,0.48925,0.35016,0.28296,0.3557,0.5398,NA,0.25978,0.52996,0.77562,0.40562,0.53235,0.57982,0.21769,0.55853,0.46028,0.72564,0.18658,0.36413,0.38906
1481,7/16/2017,197,1000,0.86213,1000,0.34959,0.43291,0.31612,0.22359,0.15385,0.26655,0.31288,0.44739,0.25662,0.23745,0.33627,0.28337,0.16788,0.51411,0.37976,0.30029,0.37183,0.56205,NA,0.25595,0.57101,0.8074,0.42663,0.56745,0.61926,0.225,0.58877,0.47703,0.77457,0.18561,0.38278,0.42082
1482,7/16/2017,197,1015,0.93637,1000,0.36985,0.46335,0.33738,0.23113,0.18088,0.27845,0.33353,0.47389,0.26948,0.25318,0.36695,0.29875,0.18141,0.5543,0.40852,0.31331,0.37272,0.58786,NA,0.25472,0.60871,0.87446,0.44828,0.61092,0.66244,0.24791,0.62715,0.50414,0.84255,0.18464,0.39903,0.4437
1483,7/16/2017,197,1030,1.0858,1000,0.3862,0.49171,0.35826,0.23684,0.20264,0.29086,0.34733,0.50402,0.28234,0.26593,0.39259,0.31423,0.1882,0.55757,0.43141,0.33871,0.36306,0.60342,NA,0.25092,0.64454,0.90228,0.47445,0.64491,0.69573,0.24905,0.66422,0.52687,0.90232,0.18367,0.41105,0.46392
1484,7/16/2017,197,1045,1.02,1000,0.37459,0.48519,0.35546,0.22984,0.19622,0.29034,0.34024,0.49278,0.27427,0.26015,0.37923,0.31027,0.18499,0.5446,0.43574,0.33464,0.37025,0.5866,NA,0.23832,0.65732,0.88194,0.4748,0.63005,0.70816,0.24586,0.66563,0.52392,0.91316,0.16752,0.40775,0.46403
1485,7/16/2017,197,1100,1.0794,1000,0.39391,0.51371,0.37276,0.24255,0.20347,0.30353,0.35838,0.51942,0.28996,0.27674,0.40027,0.32442,0.18056,0.56754,0.45854,0.34484,0.39046,0.60383,NA,0.24633,0.68415,0.92098,0.50668,0.68678,0.75048,0.2497,0.71219,0.57096,1.001,0.1786,0.4293,0.48443
1486,7/16/2017,197,1115,1.2891,1000,0.40647,0.54189,0.39079,0.25033,0.21541,0.30968,0.37586,0.54184,0.30492,0.28864,0.42135,0.3342,0.18209,0.58855,0.47523,0.3528,0.38951,0.62275,NA,0.24808,0.7084,0.93664,0.55542,0.73284,0.8061,0.27524,0.75177,0.61683,1.0763,0.17764,0.44289,0.42991
1487,7/16/2017,197,1130,1.2362,1000,0.42105,0.56666,0.4061,0.25448,0.22314,0.30998,0.38554,0.5511,0.3097,0.29721,0.43555,0.34385,0.18864,0.59724,0.49406,0.35161,0.40171,0.6565,NA,0.24746,0.71523,0.94006,0.56168,0.75906,0.84383,0.29248,0.77175,0.66989,1.1362,0.18573,0.44942,0.47961
1488,7/16/2017,197,1145,1.4107,1000,0.44539,0.57888,0.42146,0.25542,0.23263,0.31421,0.39447,0.57447,0.31139,0.30506,0.45004,0.35902,0.20552,0.60781,0.51481,0.35368,0.41864,0.75345,NA,0.2437,0.70536,0.94803,0.58645,0.80496,0.8904,0.2937,0.80124,0.68831,1.2267,0.19033,0.46907,0.52915
1489,7/16/2017,197,1200,1.4625,1000,0.46017,0.59014,0.43294,0.26211,0.24275,0.31734,0.40411,0.58497,0.31994,0.31134,0.46808,0.36932,0.21864,0.61447,0.53505,0.35456,0.42284,0.79186,NA,0.23821,0.7047,0.95035,0.59255,0.80385,0.91382,0.32109,0.80772,0.69178,1.2873,0.19134,0.49109,0.56166
1490,7/16/2017,197,1215,1.3577,1000,0.45255,0.60819,0.44035,0.26433,0.24525,0.31737,0.40842,0.57748,0.32483,0.31124,0.47826,0.37049,0.23287,0.61303,0.54303,0.36174,0.42903,0.79132,NA,0.24385,0.70748,0.94018,0.58685,0.78911,0.92035,0.31271,0.80399,0.67263,1.3241,0.18798,0.50663,0.58003
1491,7/16/2017,197,1230,1.5032,1000,0.4447,0.60919,0.44265,0.25478,0.26077,0.32023,0.40942,0.57378,0.32023,0.31115,0.48158,0.37108,0.248,0.61071,0.54135,0.36173,0.42934,0.80791,NA,0.24638,0.70281,0.94023,0.57998,0.79428,0.91595,0.29562,0.79125,0.68204,1.3162,0.17717,0.51983,0.58058
1492,7/16/2017,197,1245,1.8028,1000,0.45353,0.61413,0.45539,0.26599,0.25641,0.33259,0.41589,0.58849,0.32137,0.31974,0.49195,0.38598,0.24834,0.61108,0.56654,0.37726,0.43691,0.76982,NA,0.24814,0.70272,0.9246,0.58929,0.8515,0.92077,0.29335,0.79129,0.66409,1.3519,0.15857,0.53754,0.5829
1493,7/16/2017,197,1300,1.5899,1000,0.42148,0.57842,0.43122,0.25542,0.24287,0.32972,0.39608,0.537,0.31366,0.30789,0.47563,0.38129,0.25314,0.58669,0.55224,0.36746,0.42438,0.70355,NA,0.23831,0.67623,0.8707,0.5316,0.75226,0.87039,0.28935,0.73847,0.61677,1.209,0.1741,0.51559,0.57118
1494,7/16/2017,197,1315,1.5052,1000,0.39853,0.53457,0.40583,0.24625,0.21654,0.31322,0.36591,0.5206,0.29684,0.29434,0.4472,0.37256,0.23556,0.56726,0.51985,0.36472,0.40695,0.64832,NA,0.24592,0.6362,0.82173,0.4965,0.7046,0.81897,0.27626,0.70242,0.58265,1.1307,0.17587,0.49022,0.55281
1495,7/16/2017,197,1330,1.4132,1000,0.41471,0.55687,0.41852,0.25607,0.21824,0.32631,0.37892,0.5257,0.30942,0.30244,0.47399,0.38661,0.24632,0.57144,0.52075,0.3763,0.41333,0.65643,NA,0.25482,0.643,0.84493,0.49903,0.7329,0.83852,0.2912,0.71593,0.58793,1.1583,0.17921,0.49349,0.55249
1496,7/16/2017,197,1345,1.7464,1000,0.44345,0.59702,0.43925,0.26453,0.21971,0.33645,0.39544,0.5491,0.31565,0.31037,0.50316,0.40852,0.24943,0.59388,0.5319,0.38715,0.41847,0.6743,NA,0.26832,0.65955,0.89634,0.51551,0.80828,0.87154,0.2713,0.75822,0.60367,1.2554,0.16283,0.50012,0.5676
1497,7/16/2017,197,1400,1.9543,1000,0.46828,0.6164,0.46216,0.26726,0.22775,0.34321,0.41205,0.57323,0.32137,0.31614,0.5296,0.41589,0.263,0.60531,0.55832,0.39943,0.42267,0.70351,NA,0.27137,0.69774,0.94161,0.52633,0.82976,0.9126,0.2867,0.7862,0.61925,1.3399,0.16077,0.50382,0.58124
1498,7/16/2017,197,1415,1.5961,1000,0.46815,0.60756,0.46578,0.26242,0.2283,0.34294,0.41793,0.57328,0.32281,0.31296,0.52607,0.40885,0.26935,0.5999,0.55698,0.40229,0.41391,0.67289,NA,0.25916,0.70163,0.91932,0.50961,0.79814,0.90314,0.28503,0.78047,0.60855,1.3515,0.16746,0.49525,0.57872
1499,7/16/2017,197,1430,1.9457,1000,0.45387,0.5938,0.45598,0.25811,0.2244,0.34149,0.41222,0.5618,0.31794,0.30618,0.51662,0.39738,0.26058,0.59364,0.53911,0.39371,0.40876,0.67011,NA,0.26035,0.69586,0.93046,0.50814,0.8183,0.89713,0.26867,0.78103,0.61216,1.3592,0.16768,0.48278,0.57358
1500,7/16/2017,197,1445,1.9524,1000,0.45437,0.57915,0.45091,0.25831,0.22191,0.34122,0.40354,0.55291,0.31111,0.3036,0.51731,0.39559,0.25585,0.58223,0.54116,0.38586,0.40587,0.67149,NA,0.25371,0.69634,0.88792,0.48932,0.77571,0.88949,0.26482,0.76399,0.5925,1.3373,0.15725,0.47553,0.56934
1501,7/16/2017,197,1500,2.1712,1000,0.44342,0.59346,0.4554,0.25726,0.21782,0.3325,0.39883,0.54772,0.30829,0.2961,0.52081,0.39173,0.24587,0.58518,0.54284,0.38554,0.397,0.6655,NA,0.25628,0.70251,0.88903,0.50558,0.80115,0.89585,0.26045,0.77589,0.60741,1.4043,0.14333,0.47802,0.56168
1502,7/16/2017,197,1515,2.2884,1000,0.4436,0.61709,0.46647,0.25921,0.22162,0.3363,0.41004,0.56194,0.31994,0.30092,0.52996,0.39263,0.23796,0.58641,0.55281,0.39938,0.40774,0.68591,NA,0.25907,0.7238,0.90091,0.51477,0.79637,0.90056,0.26493,0.79165,0.62354,1.4364,0.14354,0.48816,0.56566
1503,7/16/2017,197,1530,2.2771,1000,0.43918,0.66081,0.49773,0.25666,0.21245,0.32793,0.40982,0.56649,0.32051,0.29645,0.51976,0.38465,0.23176,0.58764,0.56291,0.38614,0.39727,0.68919,NA,0.25684,0.72254,0.90637,0.51514,0.80053,0.92015,0.23833,0.78642,0.65884,1.4426,0.135,0.47689,0.56018
1504,7/16/2017,197,1545,2.3058,1000,0.44426,0.6908,0.50349,0.25612,0.19981,0.31796,0.40991,0.5539,0.31794,0.29065,0.51628,0.36981,0.23155,0.58364,0.5513,0.37561,0.39662,0.67238,NA,0.24865,0.73127,0.88809,0.51477,0.78066,0.95676,0.169,0.7667,0.62997,1.4423,0.13557,0.4765,0.54796
1505,7/16/2017,197,1600,1.9775,1000,0.43315,0.55638,0.46168,0.24767,0.18941,0.30926,0.40637,0.55193,0.31565,0.28223,0.51454,0.37011,0.22864,0.57665,0.54809,0.3604,0.3966,0.66272,NA,0.24705,0.72178,0.86805,0.51885,0.76984,0.91712,0.14807,0.76519,0.60254,1.3849,0.13578,0.46682,0.53843
1506,7/16/2017,197,1615,2.067,1000,0.41304,0.49428,0.4186,0.24175,0.18092,0.32541,0.38449,0.53918,0.2985,0.27286,0.50661,0.3661,0.2204,0.56759,0.49834,0.34259,0.39689,0.64374,NA,0.24309,0.70665,0.87228,0.49795,0.74517,0.85188,0.23849,0.74393,0.57426,1.3427,0.13599,0.46219,0.52532
1507,7/16/2017,197,1630,1.9513,1000,0.4091,0.48175,0.40252,0.2417,0.17731,0.31746,0.36726,0.50813,0.29353,0.28283,0.48896,0.35841,0.21728,0.55486,0.48038,0.33762,0.39719,0.63883,NA,0.22472,0.69971,0.86918,0.48468,0.71829,0.80865,0.25201,0.71636,0.56544,1.3125,0.12721,0.45864,0.5185
1508,7/16/2017,197,1645,1.9528,1000,0.39823,0.47896,0.38905,0.2419,0.17435,0.29277,0.35157,0.47429,0.29051,0.283,0.46099,0.35588,0.21102,0.54729,0.46217,0.32581,0.39591,0.63882,NA,0.22813,0.67495,0.8343,0.47095,0.68712,0.77328,0.23807,0.69105,0.54774,1.2455,0.13279,0.45301,0.49897
1509,7/16/2017,197,1700,1.9292,1000,0.39753,0.47883,0.37667,0.24088,0.16566,0.27877,0.34749,0.46314,0.2791,0.27785,0.43935,0.34247,0.19863,0.54062,0.44735,0.32153,0.38934,0.61908,NA,0.22296,0.64554,0.81243,0.45032,0.66468,0.755,0.23866,0.68358,0.54216,1.2003,0.11947,0.44192,0.4916
1510,7/16/2017,197,1715,1.6097,1000,0.38316,0.46688,0.37435,0.23024,0.15918,0.27006,0.33225,0.43782,0.27588,0.26724,0.42263,0.3296,0.19053,0.52711,0.43219,0.30943,0.38067,0.60405,NA,0.2327,0.61922,0.78629,0.43256,0.65611,0.73287,0.23765,0.66287,0.5258,1.1803,0.11512,0.42897,0.4789
1511,7/16/2017,197,1730,1.5317,1000,0.36221,0.43617,0.38199,0.22947,0.15008,0.26276,0.31656,0.42381,0.26288,0.25654,0.41532,0.32448,0.18906,0.49968,0.43654,0.30333,0.37943,0.58513,NA,0.24082,0.60734,0.76555,0.42043,0.6267,0.70265,0.23399,0.63999,0.50735,1.115,0.10736,0.41294,0.4683
1512,7/16/2017,197,1745,1.3175,1000,0.3448,0.40672,0.35166,0.22942,0.14377,0.25093,0.29969,0.3995,0.24759,0.25058,0.3956,0.31859,0.18108,0.47511,0.38205,0.29183,0.37028,0.56341,NA,0.24374,0.61236,0.77686,0.40149,0.59458,0.67304,0.222,0.61602,0.48738,1.0415,0.10825,0.39759,0.45748
1513,7/16/2017,197,1800,1.3218,1000,0.32266,0.37474,0.31782,0.22227,0.1339,0.23583,0.27676,0.3719,0.22768,0.24744,0.37384,0.30985,0.17641,0.44732,0.3499,0.27497,0.35473,0.52942,NA,0.24058,0.56941,0.73805,0.37661,0.54989,0.63646,0.21331,0.58649,0.4645,0.97017,0.10297,0.37473,0.43841
1514,7/16/2017,197,1815,1.1497,1000,0.29799,0.34474,0.28492,0.20847,0.12202,0.21987,0.25583,0.34264,0.20528,0.2304,0.34395,0.29167,0.1618,0.41847,0.3247,0.25572,0.33721,0.49502,NA,0.23434,0.53701,0.65372,0.35348,0.50913,0.59627,0.20072,0.55404,0.43972,0.89845,0.10181,0.34958,0.42267
1515,7/16/2017,197,1830,0.92388,1000,0.25837,0.29795,0.24498,0.18849,0.10444,0.19774,0.22246,0.30144,0.17863,0.19893,0.29752,0.25824,0.14495,0.3811,0.28752,0.22791,0.30765,0.43474,NA,0.21491,0.49087,0.56979,0.31392,0.44554,0.53488,0.17721,0.48672,0.38718,0.78216,0.085245,0.3093,0.39553
1516,7/16/2017,197,1845,0.87702,1000,0.2419,0.28302,0.22886,0.18158,0.089999,0.18756,0.20415,0.28385,0.16529,0.19049,0.27574,0.24549,0.12859,0.37282,0.27216,0.21915,0.29942,0.42159,NA,0.2162,0.45448,0.53801,0.30865,0.42936,0.51473,0.16254,0.47734,0.37191,0.75404,0.074331,0.29833,0.38138
1517,7/16/2017,197,1900,0.77062,1000,0.24704,0.28919,0.23165,0.18418,0.090424,0.19451,0.20688,0.28693,0.16462,0.19874,0.275,0.2467,0.12658,0.37112,0.27175,0.22521,0.30706,0.43541,NA,0.22202,0.45357,0.56178,0.31951,0.43366,0.51668,0.16259,0.48278,0.37654,0.74511,0.082678,0.29997,0.38148
1518,7/16/2017,197,1915,0.73209,1000,0.21258,0.25323,0.20394,0.1652,0.077063,0.16748,0.17793,0.25244,0.14251,0.16906,0.24078,0.21598,0.1156,0.3337,0.2425,0.19407,0.27199,0.37693,NA,0.19695,0.41578,0.49872,0.27871,0.38483,0.46151,0.15011,0.4164,0.32311,0.65656,0.061303,0.25627,0.35009
1519,7/16/2017,197,1930,0.68128,1000,0.18783,0.23308,0.1862,0.14994,0.063845,0.14956,0.15908,0.23004,0.12308,0.14826,0.213,0.19261,0.10548,0.31272,0.22063,0.17537,0.25375,0.34419,NA,0.18344,0.3784,0.43932,0.25288,0.34951,0.4342,0.13745,0.39978,0.30526,0.6251,0.050254,0.23022,0.33716
1520,7/16/2017,197,1945,0.58051,0,0.17333,0.21136,0.16838,0.13874,0.054064,0.13385,0.14321,0.20892,0.11178,0.13567,0.18985,0.17688,0.096832,0.29384,0.20451,0.15964,0.23577,0.31668,NA,0.16955,0.35189,0.39603,0.22589,0.31286,0.40358,0.11764,0.36704,0.27911,0.57416,0.037324,0.20546,0.31439
